Model,TBS1052C
Firmware Version,v2015-08-04-prequal4ch70_v1.3
,
Point Format,Y
Horizontal Units,S
Horizontal Scale,0.004
Sample Interval,3.20E-06
Filter Frequency,2.00E+08
Record Length,20000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,1.5
Label,
TIME,CH1
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,0.015
1.90E-02,0.015
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,-0.045
1.90E-02,0.015
1.90E-02,0.015
1.90E-02,-0.045
1.90E-02,0.015
1.91E-02,-0.045
1.91E-02,0.015
1.91E-02,0.015
1.91E-02,-0.045
1.91E-02,0.015
1.91E-02,0.015
1.91E-02,-0.045
1.91E-02,0.015
1.91E-02,-0.045
1.91E-02,0.015
1.91E-02,-0.045
1.91E-02,0.015
1.91E-02,-0.045
1.91E-02,0.015
1.91E-02,0.015
1.91E-02,-0.045
1.91E-02,0.015
1.91E-02,-0.045
1.91E-02,0.015
1.91E-02,-0.045
1.91E-02,-0.045
1.91E-02,0.015
1.91E-02,0.015
1.91E-02,0.015
1.91E-02,0.375
1.91E-02,1.335
1.91E-02,2.295
1.91E-02,3.495
1.91E-02,4.455
1.91E-02,5.055
1.91E-02,5.055
1.91E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.92E-02,5.055
1.93E-02,5.055
1.93E-02,5.055
1.93E-02,5.055
1.93E-02,5.055
1.93E-02,5.055
1.93E-02,5.055
1.93E-02,5.055
1.93E-02,5.055
1.93E-02,5.055
1.93E-02,5.055
1.93E-02,5.055
1.93E-02,4.275
1.93E-02,3.255
1.93E-02,2.115
1.93E-02,1.155
1.93E-02,0.195
1.93E-02,0.015
1.93E-02,0.015
1.93E-02,0.015
1.93E-02,-0.045
1.93E-02,-0.045
1.93E-02,0.015
1.93E-02,-0.045
1.93E-02,-0.045
1.93E-02,-0.045
1.93E-02,-0.045
1.93E-02,0.015
1.93E-02,-0.045
1.93E-02,-0.045
1.93E-02,-0.045
1.93E-02,-0.045
1.94E-02,-0.045
1.94E-02,-0.045
1.94E-02,-0.045
1.94E-02,0.015
1.94E-02,-0.045
1.94E-02,0.015
1.94E-02,0.015
1.94E-02,0.015
1.94E-02,-0.045
1.94E-02,-0.045
1.94E-02,-0.045
1.94E-02,-0.045
1.94E-02,-0.045
1.94E-02,0.015
1.94E-02,-0.045
1.94E-02,-0.045
1.94E-02,-0.045
1.94E-02,0.015
1.94E-02,-0.045
1.94E-02,-0.045
1.94E-02,-0.045
1.94E-02,-0.045
1.94E-02,0.015
1.94E-02,0.015
1.94E-02,0.015
1.94E-02,-0.045
1.94E-02,-0.045
1.94E-02,0.015
1.94E-02,-0.045
1.94E-02,-0.045
1.94E-02,-0.045
1.95E-02,0.015
1.95E-02,0.015
1.95E-02,-0.045
1.95E-02,-0.045
1.95E-02,0.015
1.95E-02,-0.045
1.95E-02,0.015
1.95E-02,-0.045
1.95E-02,-0.045
1.95E-02,-0.045
1.95E-02,-0.045
1.95E-02,0.015
1.95E-02,-0.045
1.95E-02,0.015
1.95E-02,0.015
1.95E-02,-0.045
1.95E-02,0.015
1.95E-02,0.015
1.95E-02,-0.045
1.95E-02,0.015
1.95E-02,0.015
1.95E-02,0.015
1.95E-02,0.015
1.95E-02,-0.045
1.95E-02,0.015
1.95E-02,0.015
1.95E-02,-0.045
1.95E-02,0.015
1.95E-02,-0.045
1.95E-02,-0.045
1.95E-02,-0.045
1.95E-02,-0.045
1.96E-02,-0.045
1.96E-02,0.015
1.96E-02,-0.045
1.96E-02,0.015
1.96E-02,0.015
1.96E-02,-0.045
1.96E-02,0.015
1.96E-02,-0.045
1.96E-02,-0.045
1.96E-02,0.015
1.96E-02,0.015
1.96E-02,-0.045
1.96E-02,0.015
1.96E-02,-0.045
1.96E-02,-0.045
1.96E-02,-0.045
1.96E-02,0.015
1.96E-02,-0.045
1.96E-02,-0.045
1.96E-02,-0.045
1.96E-02,-0.045
1.96E-02,-0.045
1.96E-02,0.015
1.96E-02,0.015
1.96E-02,-0.045
1.96E-02,-0.045
1.96E-02,-0.045
1.96E-02,0.015
1.96E-02,0.015
1.96E-02,-0.045
1.96E-02,-0.045
1.97E-02,0.015
1.97E-02,-0.045
1.97E-02,-0.045
1.97E-02,0.015
1.97E-02,0.015
1.97E-02,0.015
1.97E-02,-0.045
1.97E-02,-0.045
1.97E-02,0.015
1.97E-02,-0.045
1.97E-02,0.015
1.97E-02,0.015
1.97E-02,0.015
1.97E-02,-0.045
1.97E-02,0.015
1.97E-02,0.015
1.97E-02,0.015
1.97E-02,-0.045
1.97E-02,0.015
1.97E-02,-0.045
1.97E-02,0.015
1.97E-02,0.015
1.97E-02,-0.045
1.97E-02,-0.045
1.97E-02,-0.045
1.97E-02,-0.045
1.97E-02,0.015
1.97E-02,-0.045
1.97E-02,-0.045
1.97E-02,-0.045
1.97E-02,0.015
1.98E-02,-0.045
1.98E-02,0.015
1.98E-02,-0.045
1.98E-02,0.015
1.98E-02,0.015
1.98E-02,0.015
1.98E-02,0.015
1.98E-02,-0.045
1.98E-02,0.015
1.98E-02,0.015
1.98E-02,0.015
1.98E-02,0.015
1.98E-02,-0.045
1.98E-02,0.015
1.98E-02,-0.045
1.98E-02,-0.045
1.98E-02,0.015
1.98E-02,-0.045
1.98E-02,0.015
1.98E-02,0.015
1.98E-02,0.015
1.98E-02,0.015
1.98E-02,-0.045
1.98E-02,-0.045
1.98E-02,-0.045
1.98E-02,0.015
1.98E-02,-0.045
1.98E-02,0.015
1.98E-02,-0.045
1.98E-02,-0.045
1.98E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,0.015
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,0.015
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,0.015
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,0.015
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
1.99E-02,-0.045
2.00E-02,0.015
2.00E-02,0.015
2.00E-02,0.015
2.00E-02,-0.045
2.00E-02,0.015
2.00E-02,0.015
2.00E-02,-0.045
2.00E-02,-0.045
2.00E-02,0.015
2.00E-02,-0.045
2.00E-02,-0.045
2.00E-02,-0.045
2.00E-02,0.015
2.00E-02,-0.045
2.00E-02,-0.045
2.00E-02,-0.045
2.00E-02,0.015
2.00E-02,0.015
2.00E-02,-0.045
2.00E-02,-0.045
2.00E-02,-0.045
2.00E-02,-0.045
2.00E-02,-0.045
2.00E-02,-0.045
2.00E-02,0.015
2.00E-02,-0.045
2.00E-02,-0.045
2.00E-02,-0.045
2.00E-02,-0.045
2.00E-02,0.015
2.00E-02,-0.045
2.01E-02,-0.045
2.01E-02,0.015
2.01E-02,-0.045
2.01E-02,-0.045
2.01E-02,0.015
2.01E-02,-0.045
2.01E-02,0.015
2.01E-02,-0.045
2.01E-02,0.015
2.01E-02,0.735
2.01E-02,1.935
2.01E-02,2.895
2.01E-02,3.855
2.01E-02,4.875
2.01E-02,5.055
2.01E-02,5.055
2.01E-02,5.055
2.01E-02,4.995
2.01E-02,5.055
2.01E-02,5.055
2.01E-02,5.055
2.01E-02,5.055
2.01E-02,5.055
2.01E-02,5.055
2.01E-02,5.055
2.01E-02,5.055
2.01E-02,5.055
2.01E-02,5.055
2.01E-02,5.055
2.01E-02,5.055
2.01E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,4.995
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.02E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.03E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,4.995
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.04E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,4.995
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.05E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,4.995
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,5.055
2.06E-02,4.995
2.06E-02,5.055
2.06E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.07E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,4.995
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.08E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.09E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,5.055
2.10E-02,3.855
2.10E-02,2.895
2.10E-02,1.935
2.10E-02,0.975
2.10E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,0.015
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,0.015
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,0.015
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,0.015
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,0.015
2.11E-02,-0.045
2.11E-02,-0.045
2.11E-02,-0.045
2.12E-02,0.015
2.12E-02,-0.045
2.12E-02,-0.045
2.12E-02,-0.045
2.12E-02,-0.045
2.12E-02,-0.045
2.12E-02,-0.045
2.12E-02,0.015
2.12E-02,0.015
2.12E-02,0.015
2.12E-02,-0.045
2.12E-02,0.015
2.12E-02,0.555
2.12E-02,1.515
2.12E-02,2.475
2.12E-02,3.435
2.12E-02,4.635
2.12E-02,5.055
2.12E-02,5.055
2.12E-02,4.995
2.12E-02,5.055
2.12E-02,5.055
2.12E-02,5.055
2.12E-02,5.055
2.12E-02,5.055
2.12E-02,5.055
2.12E-02,5.055
2.12E-02,5.055
2.12E-02,5.055
2.12E-02,5.055
2.12E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,4.995
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.13E-02,5.055
2.14E-02,4.095
2.14E-02,3.075
2.14E-02,2.115
2.14E-02,1.155
2.14E-02,0.015
2.14E-02,0.015
2.14E-02,0.015
2.14E-02,-0.045
2.14E-02,0.015
2.14E-02,0.015
2.14E-02,-0.045
2.14E-02,-0.045
2.14E-02,-0.045
2.14E-02,-0.045
2.14E-02,0.015
2.14E-02,-0.045
2.14E-02,-0.045
2.14E-02,-0.045
2.14E-02,-0.045
2.14E-02,-0.045
2.14E-02,-0.045
2.14E-02,-0.045
2.14E-02,-0.045
2.14E-02,0.015
2.14E-02,0.015
2.14E-02,-0.045
2.14E-02,-0.045
2.14E-02,0.015
2.14E-02,-0.045
2.14E-02,0.015
2.14E-02,0.015
2.15E-02,-0.045
2.15E-02,-0.045
2.15E-02,-0.045
2.15E-02,0.015
2.15E-02,0.015
2.15E-02,0.015
2.15E-02,-0.045
2.15E-02,-0.045
2.15E-02,0.015
2.15E-02,0.015
2.15E-02,0.015
2.15E-02,-0.045
2.15E-02,-0.045
2.15E-02,0.015
2.15E-02,-0.045
2.15E-02,-0.045
2.15E-02,0.015
2.15E-02,-0.045
2.15E-02,0.375
2.15E-02,1.335
2.15E-02,2.235
2.15E-02,3.255
2.15E-02,4.455
2.15E-02,5.055
2.15E-02,4.995
2.15E-02,4.995
2.15E-02,5.055
2.15E-02,5.055
2.15E-02,5.055
2.15E-02,5.055
2.15E-02,5.055
2.15E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.16E-02,5.055
2.17E-02,5.055
2.17E-02,5.055
2.17E-02,5.055
2.17E-02,5.055
2.17E-02,4.995
2.17E-02,4.275
2.17E-02,3.255
2.17E-02,2.295
2.17E-02,1.215
2.17E-02,0.195
2.17E-02,-0.045
2.17E-02,0.015
2.17E-02,0.015
2.17E-02,-0.045
2.17E-02,-0.045
2.17E-02,0.015
2.17E-02,-0.045
2.17E-02,0.015
2.17E-02,-0.045
2.17E-02,-0.045
2.17E-02,0.015
2.17E-02,0.015
2.17E-02,0.015
2.17E-02,0.015
2.17E-02,-0.045
2.17E-02,-0.045
2.17E-02,-0.045
2.17E-02,-0.045
2.17E-02,-0.045
2.17E-02,-0.045
2.17E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,0.015
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,-0.045
2.18E-02,0.015
2.18E-02,-0.045
2.18E-02,0.015
2.18E-02,-0.045
2.18E-02,0.195
2.18E-02,1.155
2.18E-02,2.115
2.18E-02,3.075
2.18E-02,4.275
2.18E-02,5.055
2.18E-02,5.055
2.18E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.19E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,4.995
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.20E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,4.995
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,4.995
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,4.995
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,5.055
2.21E-02,4.995
2.21E-02,4.095
2.21E-02,3.075
2.22E-02,2.115
2.22E-02,0.915
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,0.015
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.22E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,0.015
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,-0.045
2.23E-02,0.015
2.24E-02,-0.045
2.24E-02,0.015
2.24E-02,-0.045
2.24E-02,0.015
2.24E-02,0.015
2.24E-02,0.015
2.24E-02,-0.045
2.24E-02,-0.045
2.24E-02,0.015
2.24E-02,-0.045
2.24E-02,-0.045
2.24E-02,0.015
2.24E-02,0.015
2.24E-02,-0.045
2.24E-02,-0.045
2.24E-02,-0.045
2.24E-02,0.015
2.24E-02,-0.045
2.24E-02,-0.045
2.24E-02,-0.045
2.24E-02,-0.045
2.24E-02,-0.045
2.24E-02,-0.045
2.24E-02,0.015
2.24E-02,-0.045
2.24E-02,-0.045
2.24E-02,-0.045
2.24E-02,-0.045
2.24E-02,-0.045
2.24E-02,-0.045
2.24E-02,0.015
2.25E-02,-0.045
2.25E-02,-0.045
2.25E-02,0.015
2.25E-02,0.795
2.25E-02,1.695
2.25E-02,2.775
2.25E-02,3.855
2.25E-02,4.875
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.25E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.26E-02,5.055
2.27E-02,5.055
2.27E-02,4.995
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.27E-02,5.055
2.28E-02,5.055
2.28E-02,5.055
2.28E-02,5.055
2.28E-02,5.055
2.28E-02,5.055
2.28E-02,5.055
2.28E-02,5.055
2.28E-02,5.055
2.28E-02,4.695
2.28E-02,3.675
2.28E-02,2.475
2.28E-02,1.515
2.28E-02,0.555
2.28E-02,-0.045
2.28E-02,-0.045
2.28E-02,0.015
2.28E-02,0.015
2.28E-02,-0.045
2.28E-02,0.015
2.28E-02,-0.045
2.28E-02,-0.045
2.28E-02,-0.045
2.28E-02,-0.045
2.28E-02,0.015
2.28E-02,-0.045
2.28E-02,-0.045
2.28E-02,-0.045
2.28E-02,-0.045
2.28E-02,-0.045
2.28E-02,0.015
2.28E-02,-0.045
2.29E-02,-0.045
2.29E-02,-0.045
2.29E-02,0.015
2.29E-02,0.015
2.29E-02,0.015
2.29E-02,-0.045
2.29E-02,-0.045
2.29E-02,-0.045
2.29E-02,-0.045
2.29E-02,0.015
2.29E-02,0.015
2.29E-02,0.015
